,number,forename,surname,dob,nationality,points,wins,avgMillisecondsLap,pitStop,lapOfPitStop,timeOfPitStop,MillisecondsOfPitStop,startingPos,finalPos,totalLaps,timeToFinish,millisecondsToFinish,fastestLap,fastestLapRank,fastestLapTime,fastestLapSpeed,year,raceNumber,name,date,time,status,location,country,lat,lng,alt
6228,6,Nico,Rosberg,1985-06-27,German,93.0,1,90919.31428571428,4,50,15:17:16,31768,9,15,70,\N,\N,38,16,1:20.266,193.262,2012,20,Brazilian Grand Prix,2012-11-25,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6229,\N,Heikki,Kovalainen,1981-10-19,Finnish,0.0,0,90822.07142857143,1,15,14:25:33,23429,20,14,70,\N,\N,39,10,1:19.256,195.725,2012,20,Brazilian Grand Prix,2012-11-25,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6230,\N,Heikki,Kovalainen,1981-10-19,Finnish,0.0,0,90822.07142857143,2,19,14:31:46,38291,20,14,70,\N,\N,39,10,1:19.256,195.725,2012,20,Brazilian Grand Prix,2012-11-25,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6231,\N,Heikki,Kovalainen,1981-10-19,Finnish,0.0,0,90822.07142857143,3,37,14:59:15,22721,20,14,70,\N,\N,39,10,1:19.256,195.725,2012,20,Brazilian Grand Prix,2012-11-25,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6232,\N,Heikki,Kovalainen,1981-10-19,Finnish,0.0,0,90822.07142857143,4,56,15:26:34,23002,20,14,70,\N,\N,39,10,1:19.256,195.725,2012,20,Brazilian Grand Prix,2012-11-25,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6233,\N,Heikki,Kovalainen,1981-10-19,Finnish,0.0,0,90822.07142857143,5,59,15:31:24,21849,20,14,70,\N,\N,39,10,1:19.256,195.725,2012,20,Brazilian Grand Prix,2012-11-25,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6234,7,Kimi,Räikkönen,1979-10-17,Finnish,207.0,1,90337.45714285714,1,5,14:10:08,21541,8,10,70,\N,\N,34,13,1:19.444,195.262,2012,20,Brazilian Grand Prix,2012-11-25,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6235,7,Kimi,Räikkönen,1979-10-17,Finnish,207.0,1,90337.45714285714,2,19,14:31:26,22731,8,10,70,\N,\N,34,13,1:19.444,195.262,2012,20,Brazilian Grand Prix,2012-11-25,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6236,7,Kimi,Räikkönen,1979-10-17,Finnish,207.0,1,90337.45714285714,3,53,15:21:39,32309,8,10,70,\N,\N,34,13,1:19.444,195.262,2012,20,Brazilian Grand Prix,2012-11-25,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6237,\N,Timo,Glock,1982-03-18,German,0.0,0,90945.4857142857,1,14,14:23:56,23251,21,16,70,\N,\N,34,14,1:19.686,194.669,2012,20,Brazilian Grand Prix,2012-11-25,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6238,\N,Timo,Glock,1982-03-18,German,0.0,0,90945.4857142857,2,19,14:31:36,21442,21,16,70,\N,\N,34,14,1:19.686,194.669,2012,20,Brazilian Grand Prix,2012-11-25,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6239,\N,Timo,Glock,1982-03-18,German,0.0,0,90945.4857142857,3,31,14:51:14,23544,21,16,70,\N,\N,34,14,1:19.686,194.669,2012,20,Brazilian Grand Prix,2012-11-25,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6240,\N,Timo,Glock,1982-03-18,German,0.0,0,90945.4857142857,4,56,15:26:40,24816,21,16,70,\N,\N,34,14,1:19.686,194.669,2012,20,Brazilian Grand Prix,2012-11-25,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6241,\N,Vitaly,Petrov,1984-09-08,Russian,0.0,0,90427.25714285714,1,14,14:23:58,23031,19,11,70,\N,\N,39,18,1:20.528,192.633,2012,20,Brazilian Grand Prix,2012-11-25,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6242,\N,Vitaly,Petrov,1984-09-08,Russian,0.0,0,90427.25714285714,2,19,14:31:43,27452,19,11,70,\N,\N,39,18,1:20.528,192.633,2012,20,Brazilian Grand Prix,2012-11-25,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6243,\N,Vitaly,Petrov,1984-09-08,Russian,0.0,0,90427.25714285714,3,54,15:23:17,22702,19,11,70,\N,\N,39,18,1:20.528,192.633,2012,20,Brazilian Grand Prix,2012-11-25,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6244,3,Daniel,Ricciardo,1989-07-01,Australian,10.0,0,90471.24285714286,1,9,14:16:07,22838,15,13,70,\N,\N,36,11,1:19.308,195.596,2012,20,Brazilian Grand Prix,2012-11-25,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6245,3,Daniel,Ricciardo,1989-07-01,Australian,10.0,0,90471.24285714286,2,19,14:31:25,21182,15,13,70,\N,\N,36,11,1:19.308,195.596,2012,20,Brazilian Grand Prix,2012-11-25,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6246,3,Daniel,Ricciardo,1989-07-01,Australian,10.0,0,90471.24285714286,3,51,15:18:04,21444,15,13,70,\N,\N,36,11,1:19.308,195.596,2012,20,Brazilian Grand Prix,2012-11-25,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6247,3,Daniel,Ricciardo,1989-07-01,Australian,10.0,0,90471.24285714286,4,56,15:26:13,22923,15,13,70,\N,\N,36,11,1:19.308,195.596,2012,20,Brazilian Grand Prix,2012-11-25,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6248,3,Daniel,Ricciardo,1989-07-01,Australian,10.0,0,90471.24285714286,5,61,15:33:59,21973,15,13,70,\N,\N,36,11,1:19.308,195.596,2012,20,Brazilian Grand Prix,2012-11-25,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6249,\N,Charles,Pic,1990-02-15,French,0.0,0,90451.5142857143,1,13,14:22:37,24427,22,12,70,\N,\N,36,17,1:20.310,193.156,2012,20,Brazilian Grand Prix,2012-11-25,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6250,\N,Charles,Pic,1990-02-15,French,0.0,0,90451.5142857143,2,20,14:33:27,22746,22,12,70,\N,\N,36,17,1:20.310,193.156,2012,20,Brazilian Grand Prix,2012-11-25,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6251,\N,Charles,Pic,1990-02-15,French,0.0,0,90451.5142857143,3,55,15:24:35,23082,22,12,70,\N,\N,36,17,1:20.310,193.156,2012,20,Brazilian Grand Prix,2012-11-25,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6252,\N,Heikki,Kovalainen,1981-10-19,Finnish,0.0,0,79611.78571428571,1,15,14:23:39,23019,11,14,70,\N,\N,70,16,1:17.249,200.810,2013,19,Brazilian Grand Prix,2013-11-24,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6253,\N,Heikki,Kovalainen,1981-10-19,Finnish,0.0,0,79611.78571428571,2,34,14:49:00,22646,11,14,70,\N,\N,70,16,1:17.249,200.810,2013,19,Brazilian Grand Prix,2013-11-24,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6254,99,Adrian,Sutil,1983-01-11,German,29.0,0,79460.61428571428,1,17,14:26:14,23161,15,13,70,\N,\N,57,4,1:16.049,203.979,2013,19,Brazilian Grand Prix,2013-11-24,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6255,99,Adrian,Sutil,1983-01-11,German,29.0,0,79460.61428571428,2,37,14:52:49,24001,15,13,70,\N,\N,57,4,1:16.049,203.979,2013,19,Brazilian Grand Prix,2013-11-24,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6256,99,Adrian,Sutil,1983-01-11,German,29.0,0,79460.61428571428,3,54,15:15:17,22981,15,13,70,\N,\N,57,4,1:16.049,203.979,2013,19,Brazilian Grand Prix,2013-11-24,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6257,13,Pastor,Maldonado,1985-03-09,Venezuelan,1.0,0,80039.18571428572,1,23,14:34:24,23600,16,16,70,\N,\N,45,18,1:17.554,200.020,2013,19,Brazilian Grand Prix,2013-11-24,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6258,13,Pastor,Maldonado,1985-03-09,Venezuelan,1.0,0,80039.18571428572,2,43,15:00:59,26734,16,16,70,\N,\N,45,18,1:17.554,200.020,2013,19,Brazilian Grand Prix,2013-11-24,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6259,\N,Paul,di Resta,1986-04-16,British,48.0,0,79447.91428571429,1,20,14:30:15,23237,12,11,70,\N,\N,58,14,1:16.855,201.839,2013,19,Brazilian Grand Prix,2013-11-24,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6260,\N,Paul,di Resta,1986-04-16,British,48.0,0,79447.91428571429,2,47,15:06:01,23330,12,11,70,\N,\N,58,14,1:16.855,201.839,2013,19,Brazilian Grand Prix,2013-11-24,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6261,3,Daniel,Ricciardo,1989-07-01,Australian,20.0,0,79424.41428571429,1,14,14:22:11,22721,7,10,70,\N,\N,45,15,1:16.974,201.527,2013,19,Brazilian Grand Prix,2013-11-24,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6262,3,Daniel,Ricciardo,1989-07-01,Australian,20.0,0,79424.41428571429,2,42,14:59:24,23340,7,10,70,\N,\N,45,15,1:16.974,201.527,2013,19,Brazilian Grand Prix,2013-11-24,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6263,25,Jean-Éric,Vergne,1990-04-25,French,13.0,0,79827.25714285714,1,10,14:16:58,23455,8,15,70,\N,\N,49,11,1:16.790,202.010,2013,19,Brazilian Grand Prix,2013-11-24,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6264,25,Jean-Éric,Vergne,1990-04-25,French,13.0,0,79827.25714285714,2,28,14:41:19,24183,8,15,70,\N,\N,49,11,1:16.790,202.010,2013,19,Brazilian Grand Prix,2013-11-24,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6265,25,Jean-Éric,Vergne,1990-04-25,French,13.0,0,79827.25714285714,3,46,15:05:09,23451,8,15,70,\N,\N,49,11,1:16.790,202.010,2013,19,Brazilian Grand Prix,2013-11-24,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6266,21,Esteban,Gutiérrez,1991-08-05,Mexican,6.0,0,79455.4857142857,1,22,14:33:00,23857,17,12,70,\N,\N,59,9,1:16.528,202.702,2013,19,Brazilian Grand Prix,2013-11-24,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6267,21,Esteban,Gutiérrez,1991-08-05,Mexican,6.0,0,79455.4857142857,2,47,15:06:09,23138,17,12,70,\N,\N,59,9,1:16.528,202.702,2013,19,Brazilian Grand Prix,2013-11-24,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6268,99,Adrian,Sutil,1983-01-11,German,0.0,0,77733.71428571429,1,18,14:26:52,29465,13,16,70,\N,\N,42,15,1:14.834,207.290,2014,18,Brazilian Grand Prix,2014-11-09,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6269,99,Adrian,Sutil,1983-01-11,German,0.0,0,77733.71428571429,2,39,14:54:06,24302,13,16,70,\N,\N,42,15,1:14.834,207.290,2014,18,Brazilian Grand Prix,2014-11-09,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6270,99,Adrian,Sutil,1983-01-11,German,0.0,0,77733.71428571429,3,49,15:07:08,24853,13,16,70,\N,\N,42,15,1:14.834,207.290,2014,18,Brazilian Grand Prix,2014-11-09,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6271,13,Pastor,Maldonado,1985-03-09,Venezuelan,2.0,0,77433.38571428572,1,4,14:08:39,23753,16,12,70,\N,\N,47,14,1:14.810,207.357,2014,18,Brazilian Grand Prix,2014-11-09,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6272,13,Pastor,Maldonado,1985-03-09,Venezuelan,2.0,0,77433.38571428572,2,27,14:38:36,22865,16,12,70,\N,\N,47,14,1:14.810,207.357,2014,18,Brazilian Grand Prix,2014-11-09,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6273,13,Pastor,Maldonado,1985-03-09,Venezuelan,2.0,0,77433.38571428572,3,45,15:01:47,23090,16,12,70,\N,\N,47,14,1:14.810,207.357,2014,18,Brazilian Grand Prix,2014-11-09,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6274,11,Sergio,Pérez,1990-01-26,Mexican,47.0,0,77561.65714285715,1,5,14:09:55,23467,18,15,70,\N,\N,70,12,1:14.550,208.080,2014,18,Brazilian Grand Prix,2014-11-09,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6275,11,Sergio,Pérez,1990-01-26,Mexican,47.0,0,77561.65714285715,2,25,14:35:57,22997,18,15,70,\N,\N,70,12,1:14.550,208.080,2014,18,Brazilian Grand Prix,2014-11-09,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6276,11,Sergio,Pérez,1990-01-26,Mexican,47.0,0,77561.65714285715,3,47,15:04:19,30067,18,15,70,\N,\N,70,12,1:14.550,208.080,2014,18,Brazilian Grand Prix,2014-11-09,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6277,25,Jean-Éric,Vergne,1990-04-25,French,22.0,0,77448.24285714286,1,9,14:15:04,23782,15,13,70,\N,\N,65,13,1:14.774,207.457,2014,18,Brazilian Grand Prix,2014-11-09,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6278,25,Jean-Éric,Vergne,1990-04-25,French,22.0,0,77448.24285714286,2,27,14:38:30,24408,15,13,70,\N,\N,65,13,1:14.774,207.457,2014,18,Brazilian Grand Prix,2014-11-09,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6279,25,Jean-Éric,Vergne,1990-04-25,French,22.0,0,77448.24285714286,3,46,15:03:02,24002,15,13,70,\N,\N,65,13,1:14.774,207.457,2014,18,Brazilian Grand Prix,2014-11-09,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6280,21,Esteban,Gutiérrez,1991-08-05,Mexican,0.0,0,77510.08571428571,1,8,14:13:43,23661,11,14,70,\N,\N,64,16,1:14.875,207.177,2014,18,Brazilian Grand Prix,2014-11-09,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6281,21,Esteban,Gutiérrez,1991-08-05,Mexican,0.0,0,77510.08571428571,2,27,14:38:26,24267,11,14,70,\N,\N,64,16,1:14.875,207.177,2014,18,Brazilian Grand Prix,2014-11-09,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6282,21,Esteban,Gutiérrez,1991-08-05,Mexican,0.0,0,77510.08571428571,3,48,15:05:32,23418,11,14,70,\N,\N,64,16,1:14.875,207.177,2014,18,Brazilian Grand Prix,2014-11-09,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6283,77,Valtteri,Bottas,1989-08-28,Finnish,156.0,0,77337.45714285714,1,6,14:11:00,23294,4,10,70,\N,\N,64,9,1:14.229,208.980,2014,18,Brazilian Grand Prix,2014-11-09,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6284,77,Valtteri,Bottas,1989-08-28,Finnish,156.0,0,77337.45714285714,2,26,14:36:50,35284,4,10,70,\N,\N,64,9,1:14.229,208.980,2014,18,Brazilian Grand Prix,2014-11-09,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6285,77,Valtteri,Bottas,1989-08-28,Finnish,156.0,0,77337.45714285714,3,42,14:57:48,26463,4,10,70,\N,\N,64,9,1:14.229,208.980,2014,18,Brazilian Grand Prix,2014-11-09,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6286,26,Daniil,Kvyat,1994-04-26,Russian,8.0,0,77347.38571428572,1,18,14:26:39,25001,17,11,70,\N,\N,62,8,1:14.144,209.219,2014,18,Brazilian Grand Prix,2014-11-09,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6287,26,Daniil,Kvyat,1994-04-26,Russian,8.0,0,77347.38571428572,2,38,14:52:30,24385,17,11,70,\N,\N,62,8,1:14.144,209.219,2014,18,Brazilian Grand Prix,2014-11-09,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6288,26,Daniil,Kvyat,1994-04-26,Russian,8.0,0,77347.38571428572,3,59,15:19:23,24726,17,11,70,\N,\N,62,8,1:14.144,209.219,2014,18,Brazilian Grand Prix,2014-11-09,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6289,14,Fernando,Alonso,1981-07-29,Spanish,11.0,0,79155.44285714286,1,13,14:20:14,22981,20,15,70,\N,\N,54,15,1:16.519,202.726,2015,18,Brazilian Grand Prix,2015-11-15,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6290,14,Fernando,Alonso,1981-07-29,Spanish,11.0,0,79155.44285714286,2,32,14:45:34,23218,20,15,70,\N,\N,54,15,1:16.519,202.726,2015,18,Brazilian Grand Prix,2015-11-15,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6291,14,Fernando,Alonso,1981-07-29,Spanish,11.0,0,79155.44285714286,3,52,15:11:48,23810,20,15,70,\N,\N,54,15,1:16.519,202.726,2015,18,Brazilian Grand Prix,2015-11-15,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6292,22,Jenson,Button,1980-01-19,British,16.0,0,79022.42857142857,1,12,14:18:53,23242,16,14,70,\N,\N,53,12,1:16.321,203.252,2015,18,Brazilian Grand Prix,2015-11-15,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6293,22,Jenson,Button,1980-01-19,British,16.0,0,79022.42857142857,2,31,14:44:10,24265,16,14,70,\N,\N,53,12,1:16.321,203.252,2015,18,Brazilian Grand Prix,2015-11-15,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6294,22,Jenson,Button,1980-01-19,British,16.0,0,79022.42857142857,3,51,15:10:27,23402,16,14,70,\N,\N,53,12,1:16.321,203.252,2015,18,Brazilian Grand Prix,2015-11-15,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6295,8,Romain,Grosjean,1986-04-17,French,49.0,0,78678.75714285714,1,10,14:16:12,24475,14,8,70,\N,\N,57,5,1:15.739,204.813,2015,18,Brazilian Grand Prix,2015-11-15,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6296,8,Romain,Grosjean,1986-04-17,French,49.0,0,78678.75714285714,2,35,14:49:12,23787,14,8,70,\N,\N,57,5,1:15.739,204.813,2015,18,Brazilian Grand Prix,2015-11-15,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6297,8,Romain,Grosjean,1986-04-17,French,49.0,0,78678.75714285714,3,54,15:14:07,23958,14,8,70,\N,\N,57,5,1:15.739,204.813,2015,18,Brazilian Grand Prix,2015-11-15,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6298,27,Nico,Hülkenberg,1987-08-19,German,52.0,0,78391.7,1,9,14:14:48,24009,5,6,70,\N,\N,66,16,1:16.774,202.052,2015,18,Brazilian Grand Prix,2015-11-15,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6299,27,Nico,Hülkenberg,1987-08-19,German,52.0,0,78391.7,2,35,14:48:59,24199,5,6,70,\N,\N,66,16,1:16.774,202.052,2015,18,Brazilian Grand Prix,2015-11-15,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6300,13,Pastor,Maldonado,1985-03-09,Venezuelan,27.0,0,78857.7,1,25,14:36:04,24115,15,10,70,\N,\N,63,13,1:16.354,203.164,2015,18,Brazilian Grand Prix,2015-11-15,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6301,13,Pastor,Maldonado,1985-03-09,Venezuelan,27.0,0,78857.7,2,44,15:01:06,30082,15,10,70,\N,\N,63,13,1:16.354,203.164,2015,18,Brazilian Grand Prix,2015-11-15,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6302,11,Sergio,Pérez,1990-01-26,Mexican,68.0,0,78993.3,1,10,14:16:10,23854,11,12,70,\N,\N,53,8,1:15.970,204.191,2015,18,Brazilian Grand Prix,2015-11-15,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6303,11,Sergio,Pérez,1990-01-26,Mexican,68.0,0,78993.3,2,33,14:46:36,23609,11,12,70,\N,\N,53,8,1:15.970,204.191,2015,18,Brazilian Grand Prix,2015-11-15,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6304,11,Sergio,Pérez,1990-01-26,Mexican,68.0,0,78993.3,3,51,15:10:22,23732,11,12,70,\N,\N,53,8,1:15.970,204.191,2015,18,Brazilian Grand Prix,2015-11-15,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6305,3,Daniel,Ricciardo,1989-07-01,Australian,84.0,0,78879.71428571429,1,3,14:07:06,23937,19,11,70,\N,\N,56,11,1:16.313,203.273,2015,18,Brazilian Grand Prix,2015-11-15,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6306,3,Daniel,Ricciardo,1989-07-01,Australian,84.0,0,78879.71428571429,2,28,14:40:10,23979,19,11,70,\N,\N,56,11,1:16.313,203.273,2015,18,Brazilian Grand Prix,2015-11-15,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6307,3,Daniel,Ricciardo,1989-07-01,Australian,84.0,0,78879.71428571429,3,52,15:11:38,24775,19,11,70,\N,\N,56,11,1:16.313,203.273,2015,18,Brazilian Grand Prix,2015-11-15,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6308,77,Valtteri,Bottas,1989-08-28,Finnish,136.0,0,78159.0,1,11,14:17:18,23736,7,5,70,\N,\N,61,10,1:16.039,204.005,2015,18,Brazilian Grand Prix,2015-11-15,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6309,77,Valtteri,Bottas,1989-08-28,Finnish,136.0,0,78159.0,2,41,14:56:37,24913,7,5,70,\N,\N,61,10,1:16.039,204.005,2015,18,Brazilian Grand Prix,2015-11-15,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6310,26,Daniil,Kvyat,1994-04-26,Russian,94.0,0,78436.08571428571,1,10,14:16:04,24155,6,7,70,\N,\N,41,14,1:16.500,202.776,2015,18,Brazilian Grand Prix,2015-11-15,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6311,26,Daniil,Kvyat,1994-04-26,Russian,94.0,0,78436.08571428571,2,39,14:54:15,23630,6,7,70,\N,\N,41,14,1:16.500,202.776,2015,18,Brazilian Grand Prix,2015-11-15,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6312,33,Max,Verstappen,1997-09-30,Dutch,49.0,0,78832.67142857143,1,11,14:17:28,24166,9,9,70,\N,\N,56,9,1:15.972,204.185,2015,18,Brazilian Grand Prix,2015-11-15,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6313,33,Max,Verstappen,1997-09-30,Dutch,49.0,0,78832.67142857143,2,34,14:47:52,24153,9,9,70,\N,\N,56,9,1:15.972,204.185,2015,18,Brazilian Grand Prix,2015-11-15,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6314,33,Max,Verstappen,1997-09-30,Dutch,49.0,0,78832.67142857143,3,53,15:12:51,24078,9,9,70,\N,\N,56,9,1:15.972,204.185,2015,18,Brazilian Grand Prix,2015-11-15,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6315,12,Felipe,Nasr,1992-08-21,Brazilian,27.0,0,79014.38571428572,1,14,14:21:27,25529,13,13,70,\N,\N,41,17,1:16.794,202.000,2015,18,Brazilian Grand Prix,2015-11-15,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6316,12,Felipe,Nasr,1992-08-21,Brazilian,27.0,0,79014.38571428572,2,39,14:54:38,24491,13,13,70,\N,\N,41,17,1:16.794,202.000,2015,18,Brazilian Grand Prix,2015-11-15,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6317,10,Pierre,Gasly,1996-02-07,French,0.0,0,78958.6,1,1,14:04:55,19430,19,12,70,\N,\N,61,9,1:13.323,211.562,2017,19,Brazilian Grand Prix,2017-11-12,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6318,10,Pierre,Gasly,1996-02-07,French,0.0,0,78958.6,2,2,14:07:14,18855,19,12,70,\N,\N,61,9,1:13.323,211.562,2017,19,Brazilian Grand Prix,2017-11-12,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6319,10,Pierre,Gasly,1996-02-07,French,0.0,0,78958.6,3,3,14:09:26,18207,19,12,70,\N,\N,61,9,1:13.323,211.562,2017,19,Brazilian Grand Prix,2017-11-12,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6320,10,Pierre,Gasly,1996-02-07,French,0.0,0,78958.6,4,44,15:02:35,23748,19,12,70,\N,\N,61,9,1:13.323,211.562,2017,19,Brazilian Grand Prix,2017-11-12,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6321,27,Nico,Hülkenberg,1987-08-19,German,35.0,0,78626.85714285714,1,1,14:04:52,18927,7,10,70,\N,\N,57,15,1:13.758,210.314,2017,19,Brazilian Grand Prix,2017-11-12,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6322,27,Nico,Hülkenberg,1987-08-19,German,35.0,0,78626.85714285714,2,2,14:07:11,18549,7,10,70,\N,\N,57,15,1:13.758,210.314,2017,19,Brazilian Grand Prix,2017-11-12,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6323,27,Nico,Hülkenberg,1987-08-19,German,35.0,0,78626.85714285714,3,3,14:09:23,18052,7,10,70,\N,\N,57,15,1:13.758,210.314,2017,19,Brazilian Grand Prix,2017-11-12,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
6324,27,Nico,Hülkenberg,1987-08-19,German,35.0,0,78626.85714285714,4,30,14:44:43,24054,7,10,70,\N,\N,57,15,1:13.758,210.314,2017,19,Brazilian Grand Prix,2017-11-12,16:00:00,+1 Lap,São Paulo,Brazil,-23.7036,-46.6997,785
